"time_posixct";"nino34CE1";"CE1_Plus0_5";"CE1_Moins0_5";"CE1_Nino";"CE1_Nina";"CE1_Episode";"CE1_EpisodeNum"
2055-02-15;1.099365234375;1;0;"1";"0";"Nino";1
2055-03-15;1.4580078125;1;0;"1";"0";"Nino";1
2055-04-15;1.47216796875;1;0;"1";"0";"Nino";1
2055-05-15;1.12841796875;1;0;"1";"0";"Nino";1
2055-06-15;0.760986328125;1;0;"1";"0";"Nino";1
2055-07-15;0.499755859375;0;0;"0";"0";"Neutre";0
2055-08-15;0.332763671875;0;0;"0";"0";"Neutre";0
2055-09-15;0.092529296875;0;0;"0";"0";"Neutre";0
2055-10-15;-0.059814453125;0;0;"0";"0";"Neutre";0
2055-11-15;-0.32421875;0;0;"0";"0";"Neutre";0
2055-12-15;-0.5439453125;0;-1;"0";"1";"Nina";-1
2056-01-15;-0.661865234375;0;-1;"0";"1";"Nina";-1
2056-02-15;-0.6748046875;0;-1;"0";"1";"Nina";-1
2056-03-15;-0.723876953125;0;-1;"0";"1";"Nina";-1
2056-04-15;-0.88525390625;0;-1;"0";"1";"Nina";-1
2056-05-15;-1.236083984375;0;-1;"0";"1";"Nina";-1
2056-06-15;-1.586181640625;0;-1;"0";"1";"Nina";-1
2056-07-15;-1.843017578125;0;-1;"0";"1";"Nina";-1
2056-08-15;-1.832275390625;0;-1;"0";"1";"Nina";-1
2056-09-15;-1.889892578125;0;-1;"0";"1";"Nina";-1
2056-10-15;-2.1259765625;0;-1;"0";"1";"Nina";-1
2056-11-15;-2.44482421875;0;-1;"0";"1";"Nina";-1
2056-12-15;-2.59375;0;-1;"0";"1";"Nina";-1
2057-01-15;-2.33984375;0;-1;"0";"1";"Nina";-1
2057-02-15;-1.774658203125;0;-1;"0";"1";"Nina";-1
2057-03-15;-1.1611328125;0;-1;"0";"1";"Nina";-1
2057-04-15;-0.92041015625;0;-1;"0";"1";"Nina";-1
2057-05-15;-0.85302734375;0;-1;"0";"1";"Nina";-1
2057-06-15;-0.80859375;0;-1;"0";"1";"Nina";-1
2057-07-15;-0.656494140625;0;-1;"0";"1";"Nina";-1
2057-08-15;-0.510986328125;0;-1;"0";"1";"Nina";-1
2057-09-15;-0.4296875;0;0;"0";"0";"Neutre";0
2057-10-15;-0.354248046875;0;0;"0";"0";"Neutre";0
2057-11-15;-0.357177734375;0;0;"0";"0";"Neutre";0
2057-12-15;-0.3349609375;0;0;"0";"0";"Neutre";0
2058-01-15;-0.185546875;0;0;"0";"0";"Neutre";0
2058-02-15;0.21923828125;0;0;"0";"0";"Neutre";0
2058-03-15;0.641357421875;1;0;"0";"0";"Neutre";0
2058-04-15;0.747802734375;1;0;"0";"0";"Neutre";0
2058-05-15;0.561767578125;1;0;"0";"0";"Neutre";0
2058-06-15;0.34375;0;0;"0";"0";"Neutre";0
2058-07-15;0.398193359375;0;0;"0";"0";"Neutre";0
2058-08-15;0.4111328125;0;0;"0";"0";"Neutre";0
2058-09-15;0.51953125;1;0;"1";"0";"Nino";1
2058-10-15;0.681884765625;1;0;"1";"0";"Nino";1
2058-11-15;0.96533203125;1;0;"1";"0";"Nino";1
2058-12-15;1.07763671875;1;0;"1";"0";"Nino";1
2059-01-15;1.0341796875;1;0;"1";"0";"Nino";1
2059-02-15;1.02294921875;1;0;"1";"0";"Nino";1
2059-03-15;0.9755859375;1;0;"1";"0";"Nino";1
2059-04-15;0.818115234375;1;0;"1";"0";"Nino";1
2059-05-15;0.4697265625;0;0;"0";"0";"Neutre";0
2059-06-15;0.173095703125;0;0;"0";"0";"Neutre";0
2059-07-15;-0.120361328125;0;0;"0";"0";"Neutre";0
2059-08-15;-0.391357421875;0;0;"0";"0";"Neutre";0
2059-09-15;-0.760986328125;0;-1;"0";"1";"Nina";-1
2059-10-15;-1.125244140625;0;-1;"0";"1";"Nina";-1
2059-11-15;-1.563720703125;0;-1;"0";"1";"Nina";-1
2059-12-15;-1.976318359375;0;-1;"0";"1";"Nina";-1
2060-01-15;-2.15283203125;0;-1;"0";"1";"Nina";-1
2060-02-15;-1.77294921875;0;-1;"0";"1";"Nina";-1
2060-03-15;-1.09228515625;0;-1;"0";"1";"Nina";-1
2060-04-15;-0.573486328125;0;-1;"0";"1";"Nina";-1
2060-05-15;-0.408447265625;0;0;"0";"0";"Neutre";0
2060-06-15;-0.314208984375;0;0;"0";"0";"Neutre";0
2060-07-15;-0.086669921875;0;0;"0";"0";"Neutre";0
2060-08-15;0.309326171875;0;0;"0";"0";"Neutre";0
2060-09-15;0.63427734375;1;0;"1";"0";"Nino";1
2060-10-15;0.946533203125;1;0;"1";"0";"Nino";1
2060-11-15;1.116943359375;1;0;"1";"0";"Nino";1
2060-12-15;1.156982421875;1;0;"1";"0";"Nino";1
2061-01-15;1.089111328125;1;0;"1";"0";"Nino";1
2061-02-15;1.076171875;1;0;"1";"0";"Nino";1
2061-03-15;0.985107421875;1;0;"1";"0";"Nino";1
2061-04-15;0.844970703125;1;0;"1";"0";"Nino";1
2061-05-15;0.411376953125;0;0;"0";"0";"Neutre";0
2061-06-15;0.0087890625;0;0;"0";"0";"Neutre";0
2061-07-15;-0.34619140625;0;0;"0";"0";"Neutre";0
2061-08-15;-0.436279296875;0;0;"0";"0";"Neutre";0
2061-09-15;-0.46435546875;0;0;"0";"0";"Neutre";0
2061-10-15;-0.49560546875;0;0;"0";"0";"Neutre";0
2061-11-15;-0.56201171875;0;-1;"0";"0";"Neutre";0
2061-12-15;-0.470947265625;0;0;"0";"0";"Neutre";0
2062-01-15;-0.25146484375;0;0;"0";"0";"Neutre";0
2062-02-15;0.110107421875;0;0;"0";"0";"Neutre";0
2062-03-15;0.408935546875;0;0;"0";"0";"Neutre";0
2062-04-15;0.58154296875;1;0;"0";"0";"Neutre";0
2062-05-15;0.41259765625;0;0;"0";"0";"Neutre";0
2062-06-15;0.22509765625;0;0;"0";"0";"Neutre";0
2062-07-15;0.047607421875;0;0;"0";"0";"Neutre";0
2062-08-15;0.041748046875;0;0;"0";"0";"Neutre";0
2062-09-15;0.175048828125;0;0;"0";"0";"Neutre";0
2062-10-15;0.37158203125;0;0;"0";"0";"Neutre";0
2062-11-15;0.47802734375;0;0;"0";"0";"Neutre";0
2062-12-15;0.453125;0;0;"0";"0";"Neutre";0
2063-01-15;0.4853515625;0;0;"0";"0";"Neutre";0
2063-02-15;0.81884765625;1;0;"0";"0";"Neutre";0
2063-03-15;1.050048828125;1;0;"0";"0";"Neutre";0
2063-04-15;1.002685546875;1;0;"0";"0";"Neutre";0
2063-05-15;0.50732421875;1;0;"0";"0";"Neutre";0
2063-06-15;-0.17919921875;0;0;"0";"0";"Neutre";0
2063-07-15;-0.663330078125;0;-1;"0";"1";"Nina";-1
2063-08-15;-0.894287109375;0;-1;"0";"1";"Nina";-1
2063-09-15;-0.7685546875;0;-1;"0";"1";"Nina";-1
2063-10-15;-0.666015625;0;-1;"0";"1";"Nina";-1
2063-11-15;-0.580322265625;0;-1;"0";"1";"Nina";-1
2063-12-15;-0.398681640625;0;0;"0";"0";"Neutre";0
2064-01-15;-0.15380859375;0;0;"0";"0";"Neutre";0
2064-02-15;0.30615234375;0;0;"0";"0";"Neutre";0
2064-03-15;0.729736328125;1;0;"1";"0";"Nino";1
2064-04-15;0.916748046875;1;0;"1";"0";"Nino";1
2064-05-15;0.915771484375;1;0;"1";"0";"Nino";1
2064-06-15;0.903564453125;1;0;"1";"0";"Nino";1
2064-07-15;1.18603515625;1;0;"1";"0";"Nino";1
2064-08-15;1.5576171875;1;0;"1";"0";"Nino";1
2064-09-15;1.810546875;1;0;"1";"0";"Nino";1
2064-10-15;1.9287109375;1;0;"1";"0";"Nino";1
2064-11-15;1.90185546875;1;0;"1";"0";"Nino";1
2064-12-15;1.77978515625;1;0;"1";"0";"Nino";1
2065-01-15;1.71630859375;1;0;"1";"0";"Nino";1
2065-02-15;1.5390625;1;0;"1";"0";"Nino";1
2065-03-15;1.33935546875;1;0;"1";"0";"Nino";1
2065-04-15;0.7939453125;1;0;"1";"0";"Nino";1
2065-05-15;-0.060546875;0;0;"0";"0";"Neutre";0
2065-06-15;-1.095947265625;0;-1;"0";"1";"Nina";-1
2065-07-15;-1.888916015625;0;-1;"0";"1";"Nina";-1
2065-08-15;-2.12841796875;0;-1;"0";"1";"Nina";-1
2065-09-15;-2.274658203125;0;-1;"0";"1";"Nina";-1
2065-10-15;-2.3671875;0;-1;"0";"1";"Nina";-1
2065-11-15;-2.577880859375;0;-1;"0";"1";"Nina";-1
2065-12-15;-2.571044921875;0;-1;"0";"1";"Nina";-1
2066-01-15;-2.42529296875;0;-1;"0";"1";"Nina";-1
2066-02-15;-2.00439453125;0;-1;"0";"1";"Nina";-1
2066-03-15;-1.2490234375;0;-1;"0";"1";"Nina";-1
2066-04-15;-0.7265625;0;-1;"0";"1";"Nina";-1
2066-05-15;-0.442626953125;0;0;"0";"0";"Neutre";0
2066-06-15;-0.43994140625;0;0;"0";"0";"Neutre";0
2066-07-15;-0.265380859375;0;0;"0";"0";"Neutre";0
2066-08-15;-0.06005859375;0;0;"0";"0";"Neutre";0
2066-09-15;0.05712890625;0;0;"0";"0";"Neutre";0
2066-10-15;0.318359375;0;0;"0";"0";"Neutre";0
2066-11-15;0.498779296875;0;0;"0";"0";"Neutre";0
2066-12-15;0.706787109375;1;0;"1";"0";"Nino";1
2067-01-15;0.798583984375;1;0;"1";"0";"Nino";1
2067-02-15;1.02001953125;1;0;"1";"0";"Nino";1
2067-03-15;1.083251953125;1;0;"1";"0";"Nino";1
2067-04-15;0.906494140625;1;0;"1";"0";"Nino";1
2067-05-15;0.56298828125;1;0;"1";"0";"Nino";1
2067-06-15;0.265625;0;0;"0";"0";"Neutre";0
2067-07-15;0.07373046875;0;0;"0";"0";"Neutre";0
2067-08-15;0.0498046875;0;0;"0";"0";"Neutre";0
2067-09-15;0.164306640625;0;0;"0";"0";"Neutre";0
2067-10-15;0.412353515625;0;0;"0";"0";"Neutre";0
2067-11-15;0.4990234375;0;0;"0";"0";"Neutre";0
2067-12-15;0.525146484375;1;0;"0";"0";"Neutre";0
2068-01-15;0.493896484375;0;0;"0";"0";"Neutre";0
2068-02-15;0.662353515625;1;0;"1";"0";"Nino";1
2068-03-15;0.86865234375;1;0;"1";"0";"Nino";1
2068-04-15;1.027587890625;1;0;"1";"0";"Nino";1
2068-05-15;0.959228515625;1;0;"1";"0";"Nino";1
2068-06-15;0.623779296875;1;0;"1";"0";"Nino";1
2068-07-15;0.310302734375;0;0;"0";"0";"Neutre";0
2068-08-15;0.1474609375;0;0;"0";"0";"Neutre";0
2068-09-15;0.353515625;0;0;"0";"0";"Neutre";0
2068-10-15;0.518310546875;1;0;"0";"0";"Neutre";0
2068-11-15;0.56103515625;1;0;"0";"0";"Neutre";0
2068-12-15;0.42529296875;0;0;"0";"0";"Neutre";0
2069-01-15;0.30029296875;0;0;"0";"0";"Neutre";0
2069-02-15;0.338134765625;0;0;"0";"0";"Neutre";0
2069-03-15;0.4609375;0;0;"0";"0";"Neutre";0
2069-04-15;0.44921875;0;0;"0";"0";"Neutre";0
2069-05-15;0.23779296875;0;0;"0";"0";"Neutre";0
2069-06-15;-0.024169921875;0;0;"0";"0";"Neutre";0
2069-07-15;-0.22900390625;0;0;"0";"0";"Neutre";0
2069-08-15;-0.308837890625;0;0;"0";"0";"Neutre";0
2069-09-15;-0.356201171875;0;0;"0";"0";"Neutre";0
2069-10-15;-0.193359375;0;0;"0";"0";"Neutre";0
2069-11-15;-0.03466796875;0;0;"0";"0";"Neutre";0
2069-12-15;0.180908203125;0;0;"0";"0";"Neutre";0
2070-01-15;0.39599609375;0;0;"0";"0";"Neutre";0
2070-02-15;0.74072265625;1;0;"1";"0";"Nino";1
2070-03-15;1.02978515625;1;0;"1";"0";"Nino";1
2070-04-15;1.061767578125;1;0;"1";"0";"Nino";1
2070-05-15;0.998779296875;1;0;"1";"0";"Nino";1
2070-06-15;0.84716796875;1;0;"1";"0";"Nino";1
2070-07-15;0.870361328125;1;0;"1";"0";"Nino";1
2070-08-15;0.645751953125;1;0;"1";"0";"Nino";1
2070-09-15;0.45751953125;0;0;"0";"0";"Neutre";0
2070-10-15;0.2412109375;0;0;"0";"0";"Neutre";0
2070-11-15;0.18798828125;0;0;"0";"0";"Neutre";0
2070-12-15;0.21142578125;0;0;"0";"0";"Neutre";0
2071-01-15;0.28466796875;0;0;"0";"0";"Neutre";0
2071-02-15;0.469482421875;0;0;"0";"0";"Neutre";0
2071-03-15;0.566162109375;1;0;"0";"0";"Neutre";0
2071-04-15;0.44384765625;0;0;"0";"0";"Neutre";0
2071-05-15;0.198486328125;0;0;"0";"0";"Neutre";0
2071-06-15;-0.255126953125;0;0;"0";"0";"Neutre";0
2071-07-15;-0.66015625;0;-1;"0";"0";"Neutre";0
2071-08-15;-0.9248046875;0;-1;"0";"0";"Neutre";0
2071-09-15;-0.83642578125;0;-1;"0";"0";"Neutre";0
2071-10-15;-0.533203125;0;-1;"0";"0";"Neutre";0
2071-11-15;-0.427001953125;0;0;"0";"0";"Neutre";0
2071-12-15;-0.458251953125;0;0;"0";"0";"Neutre";0
2072-01-15;-0.547607421875;0;-1;"0";"0";"Neutre";0
2072-02-15;-0.293701171875;0;0;"0";"0";"Neutre";0
2072-03-15;0.040771484375;0;0;"0";"0";"Neutre";0
2072-04-15;0.208740234375;0;0;"0";"0";"Neutre";0
2072-05-15;0.093017578125;0;0;"0";"0";"Neutre";0
2072-06-15;0.0439453125;0;0;"0";"0";"Neutre";0
2072-07-15;0.052978515625;0;0;"0";"0";"Neutre";0
2072-08-15;0.133544921875;0;0;"0";"0";"Neutre";0
2072-09-15;0.3017578125;0;0;"0";"0";"Neutre";0
2072-10-15;0.547607421875;1;0;"0";"0";"Neutre";0
2072-11-15;0.67041015625;1;0;"0";"0";"Neutre";0
2072-12-15;0.497802734375;0;0;"0";"0";"Neutre";0
2073-01-15;0.33154296875;0;0;"0";"0";"Neutre";0
2073-02-15;0.4658203125;0;0;"0";"0";"Neutre";0
2073-03-15;0.70703125;1;0;"0";"0";"Neutre";0
2073-04-15;0.769775390625;1;0;"0";"0";"Neutre";0
2073-05-15;0.580810546875;1;0;"0";"0";"Neutre";0
2073-06-15;0.274658203125;0;0;"0";"0";"Neutre";0
2073-07-15;-0.153076171875;0;0;"0";"0";"Neutre";0
2073-08-15;-0.5615234375;0;-1;"0";"1";"Nina";-1
2073-09-15;-0.743408203125;0;-1;"0";"1";"Nina";-1
2073-10-15;-0.644775390625;0;-1;"0";"1";"Nina";-1
2073-11-15;-0.6923828125;0;-1;"0";"1";"Nina";-1
2073-12-15;-0.9775390625;0;-1;"0";"1";"Nina";-1
2074-01-15;-0.89794921875;0;-1;"0";"1";"Nina";-1
2074-02-15;-0.416015625;0;0;"0";"0";"Neutre";0
2074-03-15;0.299560546875;0;0;"0";"0";"Neutre";0
2074-04-15;0.549560546875;1;0;"0";"0";"Neutre";0
2074-05-15;0.52734375;1;0;"0";"0";"Neutre";0
2074-06-15;0.482666015625;0;0;"0";"0";"Neutre";0
2074-07-15;0.7021484375;1;0;"1";"0";"Nino";1
2074-08-15;1.189697265625;1;0;"1";"0";"Nino";1
2074-09-15;1.64013671875;1;0;"1";"0";"Nino";1
2074-10-15;1.87890625;1;0;"1";"0";"Nino";1
2074-11-15;1.9814453125;1;0;"1";"0";"Nino";1
2074-12-15;1.99951171875;1;0;"1";"0";"Nino";1
2075-01-15;1.992919921875;1;0;"1";"0";"Nino";1
2075-02-15;1.79052734375;1;0;"1";"0";"Nino";1
2075-03-15;1.41357421875;1;0;"1";"0";"Nino";1
2075-04-15;0.914306640625;1;0;"1";"0";"Nino";1
2075-05-15;0.096435546875;0;0;"0";"0";"Neutre";0
2075-06-15;-0.8349609375;0;-1;"0";"1";"Nina";-1
2075-07-15;-1.540771484375;0;-1;"0";"1";"Nina";-1
2075-08-15;-1.569091796875;0;-1;"0";"1";"Nina";-1
2075-09-15;-1.350341796875;0;-1;"0";"1";"Nina";-1
2075-10-15;-1.276611328125;0;-1;"0";"1";"Nina";-1
2075-11-15;-1.446533203125;0;-1;"0";"1";"Nina";-1
2075-12-15;-1.652587890625;0;-1;"0";"1";"Nina";-1
2076-01-15;-1.682861328125;0;-1;"0";"1";"Nina";-1
2076-02-15;-1.580078125;0;-1;"0";"1";"Nina";-1
2076-03-15;-1.178955078125;0;-1;"0";"1";"Nina";-1
2076-04-15;-0.99267578125;0;-1;"0";"1";"Nina";-1
2076-05-15;-0.8662109375;0;-1;"0";"1";"Nina";-1
2076-06-15;-0.80908203125;0;-1;"0";"1";"Nina";-1
2076-07-15;-0.399658203125;0;0;"0";"0";"Neutre";0
2076-08-15;-0.085205078125;0;0;"0";"0";"Neutre";0
2076-09-15;0.093017578125;0;0;"0";"0";"Neutre";0
2076-10-15;0.04638671875;0;0;"0";"0";"Neutre";0
2076-11-15;-0.043212890625;0;0;"0";"0";"Neutre";0
2076-12-15;-0.177490234375;0;0;"0";"0";"Neutre";0
2077-01-15;-0.2001953125;0;0;"0";"0";"Neutre";0
2077-02-15;0.034423828125;0;0;"0";"0";"Neutre";0
2077-03-15;0.390625;0;0;"0";"0";"Neutre";0
2077-04-15;0.53173828125;1;0;"0";"0";"Neutre";0
2077-05-15;0.492919921875;0;0;"0";"0";"Neutre";0
2077-06-15;0.498779296875;0;0;"0";"0";"Neutre";0
2077-07-15;0.9013671875;1;0;"1";"0";"Nino";1
2077-08-15;1.4755859375;1;0;"1";"0";"Nino";1
2077-09-15;2.02099609375;1;0;"1";"0";"Nino";1
2077-10-15;2.2783203125;1;0;"1";"0";"Nino";1
2077-11-15;2.394287109375;1;0;"1";"0";"Nino";1
2077-12-15;2.317138671875;1;0;"1";"0";"Nino";1
2078-01-15;2.057861328125;1;0;"1";"0";"Nino";1
2078-02-15;1.64990234375;1;0;"1";"0";"Nino";1
2078-03-15;1.096435546875;1;0;"1";"0";"Nino";1
2078-04-15;0.3984375;0;0;"0";"0";"Neutre";0
2078-05-15;-0.510009765625;0;-1;"0";"1";"Nina";-1
2078-06-15;-1.25732421875;0;-1;"0";"1";"Nina";-1
2078-07-15;-1.52978515625;0;-1;"0";"1";"Nina";-1
2078-08-15;-1.40185546875;0;-1;"0";"1";"Nina";-1
2078-09-15;-1.1884765625;0;-1;"0";"1";"Nina";-1
2078-10-15;-1.238525390625;0;-1;"0";"1";"Nina";-1
2078-11-15;-1.466064453125;0;-1;"0";"1";"Nina";-1
2078-12-15;-1.751953125;0;-1;"0";"1";"Nina";-1
2079-01-15;-1.68115234375;0;-1;"0";"1";"Nina";-1
2079-02-15;-1.151611328125;0;-1;"0";"1";"Nina";-1
2079-03-15;-0.394287109375;0;0;"0";"0";"Neutre";0
2079-04-15;0.140625;0;0;"0";"0";"Neutre";0
2079-05-15;0.23291015625;0;0;"0";"0";"Neutre";0
2079-06-15;0.20654296875;0;0;"0";"0";"Neutre";0
2079-07-15;0.266357421875;0;0;"0";"0";"Neutre";0
2079-08-15;0.52685546875;1;0;"1";"0";"Nino";1
2079-09-15;0.72412109375;1;0;"1";"0";"Nino";1
2079-10-15;0.903076171875;1;0;"1";"0";"Nino";1
2079-11-15;0.900146484375;1;0;"1";"0";"Nino";1
2079-12-15;0.797119140625;1;0;"1";"0";"Nino";1
2080-01-15;0.643798828125;1;0;"1";"0";"Nino";1
2080-02-15;0.546875;1;0;"1";"0";"Nino";1
2080-03-15;0.516845703125;1;0;"1";"0";"Nino";1
2080-04-15;0.258056640625;0;0;"0";"0";"Neutre";0
2080-05-15;-0.226318359375;0;0;"0";"0";"Neutre";0
2080-06-15;-0.947509765625;0;-1;"0";"1";"Nina";-1
2080-07-15;-1.465576171875;0;-1;"0";"1";"Nina";-1
2080-08-15;-1.6357421875;0;-1;"0";"1";"Nina";-1
2080-09-15;-1.566162109375;0;-1;"0";"1";"Nina";-1
2080-10-15;-1.508056640625;0;-1;"0";"1";"Nina";-1
2080-11-15;-1.63525390625;0;-1;"0";"1";"Nina";-1
2080-12-15;-1.78564453125;0;-1;"0";"1";"Nina";-1
2081-01-15;-1.7431640625;0;-1;"0";"1";"Nina";-1
2081-02-15;-1.391845703125;0;-1;"0";"1";"Nina";-1
2081-03-15;-0.76513671875;0;-1;"0";"1";"Nina";-1
2081-04-15;-0.39404296875;0;0;"0";"0";"Neutre";0
2081-05-15;-0.33203125;0;0;"0";"0";"Neutre";0
2081-06-15;-0.328369140625;0;0;"0";"0";"Neutre";0
2081-07-15;-0.225341796875;0;0;"0";"0";"Neutre";0
2081-08-15;0.0576171875;0;0;"0";"0";"Neutre";0
2081-09-15;0.34765625;0;0;"0";"0";"Neutre";0
2081-10-15;0.739501953125;1;0;"1";"0";"Nino";1
2081-11-15;0.99267578125;1;0;"1";"0";"Nino";1
2081-12-15;1.010986328125;1;0;"1";"0";"Nino";1
2082-01-15;0.96044921875;1;0;"1";"0";"Nino";1
2082-02-15;1.1015625;1;0;"1";"0";"Nino";1
2082-03-15;1.40185546875;1;0;"1";"0";"Nino";1
2082-04-15;1.4599609375;1;0;"1";"0";"Nino";1
2082-05-15;1.31787109375;1;0;"1";"0";"Nino";1
2082-06-15;1.181884765625;1;0;"1";"0";"Nino";1
2082-07-15;1.379150390625;1;0;"1";"0";"Nino";1
2082-08-15;1.51025390625;1;0;"1";"0";"Nino";1
2082-09-15;1.406494140625;1;0;"1";"0";"Nino";1
2082-10-15;1.162353515625;1;0;"1";"0";"Nino";1
2082-11-15;0.9892578125;1;0;"1";"0";"Nino";1
2082-12-15;0.8935546875;1;0;"1";"0";"Nino";1
2083-01-15;0.7451171875;1;0;"1";"0";"Nino";1
2083-02-15;0.67333984375;1;0;"1";"0";"Nino";1
2083-03-15;0.581298828125;1;0;"1";"0";"Nino";1
2083-04-15;0.22509765625;0;0;"0";"0";"Neutre";0
2083-05-15;-0.472900390625;0;0;"0";"0";"Neutre";0
2083-06-15;-1.451416015625;0;-1;"0";"1";"Nina";-1
2083-07-15;-2.112548828125;0;-1;"0";"1";"Nina";-1
2083-08-15;-2.421630859375;0;-1;"0";"1";"Nina";-1
2083-09-15;-2.559814453125;0;-1;"0";"1";"Nina";-1
2083-10-15;-2.891845703125;0;-1;"0";"1";"Nina";-1
2083-11-15;-3.314453125;0;-1;"0";"1";"Nina";-1
2083-12-15;-3.4267578125;0;-1;"0";"1";"Nina";-1
2084-01-15;-3.09619140625;0;-1;"0";"1";"Nina";-1
2084-02-15;-2.36474609375;0;-1;"0";"1";"Nina";-1
2084-03-15;-1.535888671875;0;-1;"0";"1";"Nina";-1
2084-04-15;-0.977783203125;0;-1;"0";"1";"Nina";-1
2084-05-15;-0.78662109375;0;-1;"0";"1";"Nina";-1
2084-06-15;-0.703857421875;0;-1;"0";"1";"Nina";-1
2084-07-15;-0.388671875;0;0;"0";"0";"Neutre";0
2084-08-15;-0.1015625;0;0;"0";"0";"Neutre";0
2084-09-15;0.09326171875;0;0;"0";"0";"Neutre";0
2084-10-15;0.058837890625;0;0;"0";"0";"Neutre";0
2084-11-15;0.031494140625;0;0;"0";"0";"Neutre";0
2084-12-15;-0.03369140625;0;0;"0";"0";"Neutre";0
2085-01-15;-0.03466796875;0;0;"0";"0";"Neutre";0
2085-02-15;0.0859375;0;0;"0";"0";"Neutre";0
2085-03-15;0.29052734375;0;0;"0";"0";"Neutre";0
2085-04-15;0.330078125;0;0;"0";"0";"Neutre";0
2085-05-15;0.165771484375;0;0;"0";"0";"Neutre";0
2085-06-15;-0.123779296875;0;0;"0";"0";"Neutre";0
2085-07-15;-0.416015625;0;0;"0";"0";"Neutre";0
2085-08-15;-0.574462890625;0;-1;"0";"1";"Nina";-1
