"time_posixct";"nino34CE0";"CE0_Plus0_5";"CE0_Moins0_5";"CE0_Nino";"CE0_Nina";"CE0_Episode";"CE0_EpisodeNum"
2050-02-15;-1.341064453125;0;-1;"0";"0";"Neutre";0
2050-03-15;-0.788330078125;0;-1;"0";"0";"Neutre";0
2050-04-15;-0.400390625;0;0;"0";"0";"Neutre";0
2050-05-15;-0.345703125;0;0;"0";"0";"Neutre";0
2050-06-15;-0.3759765625;0;0;"0";"0";"Neutre";0
2050-07-15;-0.435791015625;0;0;"0";"0";"Neutre";0
2050-08-15;-0.2607421875;0;0;"0";"0";"Neutre";0
2050-09-15;-0.072998046875;0;0;"0";"0";"Neutre";0
2050-10-15;-0.01953125;0;0;"0";"0";"Neutre";0
2050-11-15;-0.048583984375;0;0;"0";"0";"Neutre";0
2050-12-15;-0.097412109375;0;0;"0";"0";"Neutre";0
2051-01-15;-0.01416015625;0;0;"0";"0";"Neutre";0
2051-02-15;0.285400390625;0;0;"0";"0";"Neutre";0
2051-03-15;0.62890625;1;0;"0";"0";"Neutre";0
2051-04-15;0.733154296875;1;0;"0";"0";"Neutre";0
2051-05-15;0.5283203125;1;0;"0";"0";"Neutre";0
2051-06-15;0.144775390625;0;0;"0";"0";"Neutre";0
2051-07-15;-0.052978515625;0;0;"0";"0";"Neutre";0
2051-08-15;-0.004638671875;0;0;"0";"0";"Neutre";0
2051-09-15;0.270263671875;0;0;"0";"0";"Neutre";0
2051-10-15;0.595947265625;1;0;"1";"0";"Nino";1
2051-11-15;0.783203125;1;0;"1";"0";"Nino";1
2051-12-15;0.851318359375;1;0;"1";"0";"Nino";1
2052-01-15;0.88427734375;1;0;"1";"0";"Nino";1
2052-02-15;1.112548828125;1;0;"1";"0";"Nino";1
2052-03-15;1.244140625;1;0;"1";"0";"Nino";1
2052-04-15;1.038818359375;1;0;"1";"0";"Nino";1
2052-05-15;0.260009765625;0;0;"0";"0";"Neutre";0
2052-06-15;-0.58984375;0;-1;"0";"1";"Nina";-1
2052-07-15;-1.154052734375;0;-1;"0";"1";"Nina";-1
2052-08-15;-1.314208984375;0;-1;"0";"1";"Nina";-1
2052-09-15;-1.327880859375;0;-1;"0";"1";"Nina";-1
2052-10-15;-1.46630859375;0;-1;"0";"1";"Nina";-1
2052-11-15;-1.713134765625;0;-1;"0";"1";"Nina";-1
2052-12-15;-1.902587890625;0;-1;"0";"1";"Nina";-1
2053-01-15;-1.754150390625;0;-1;"0";"1";"Nina";-1
2053-02-15;-1.32421875;0;-1;"0";"1";"Nina";-1
2053-03-15;-0.796875;0;-1;"0";"1";"Nina";-1
2053-04-15;-0.489990234375;0;0;"0";"0";"Neutre";0
2053-05-15;-0.4951171875;0;0;"0";"0";"Neutre";0
2053-06-15;-0.62890625;0;-1;"0";"0";"Neutre";0
2053-07-15;-0.669677734375;0;-1;"0";"0";"Neutre";0
2053-08-15;-0.541259765625;0;-1;"0";"0";"Neutre";0
2053-09-15;-0.327392578125;0;0;"0";"0";"Neutre";0
2053-10-15;-0.19140625;0;0;"0";"0";"Neutre";0
2053-11-15;-0.09716796875;0;0;"0";"0";"Neutre";0
2053-12-15;-0.01025390625;0;0;"0";"0";"Neutre";0
2054-01-15;0.12890625;0;0;"0";"0";"Neutre";0
2054-02-15;0.363525390625;0;0;"0";"0";"Neutre";0
2054-03-15;0.5390625;1;0;"0";"0";"Neutre";0
2054-04-15;0.544189453125;1;0;"0";"0";"Neutre";0
2054-05-15;0.26611328125;0;0;"0";"0";"Neutre";0
2054-06-15;-0.0927734375;0;0;"0";"0";"Neutre";0
2054-07-15;-0.22216796875;0;0;"0";"0";"Neutre";0
2054-08-15;-0.1357421875;0;0;"0";"0";"Neutre";0
2054-09-15;0.076416015625;0;0;"0";"0";"Neutre";0
2054-10-15;0.218505859375;0;0;"0";"0";"Neutre";0
2054-11-15;0.34228515625;0;0;"0";"0";"Neutre";0
2054-12-15;0.444580078125;0;0;"0";"0";"Neutre";0
2055-01-15;0.6484375;1;0;"1";"0";"Nino";1
2055-02-15;1.014404296875;1;0;"1";"0";"Nino";1
2055-03-15;1.376953125;1;0;"1";"0";"Nino";1
2055-04-15;1.427001953125;1;0;"1";"0";"Nino";1
2055-05-15;1.13818359375;1;0;"1";"0";"Nino";1
2055-06-15;0.81884765625;1;0;"1";"0";"Nino";1
2055-07-15;0.480712890625;0;0;"0";"0";"Neutre";0
2055-08-15;0.23779296875;0;0;"0";"0";"Neutre";0
2055-09-15;-0.005859375;0;0;"0";"0";"Neutre";0
2055-10-15;-0.09619140625;0;0;"0";"0";"Neutre";0
2055-11-15;-0.2958984375;0;0;"0";"0";"Neutre";0
2055-12-15;-0.49072265625;0;0;"0";"0";"Neutre";0
2056-01-15;-0.554931640625;0;-1;"0";"1";"Nina";-1
2056-02-15;-0.516357421875;0;-1;"0";"1";"Nina";-1
2056-03-15;-0.57080078125;0;-1;"0";"1";"Nina";-1
2056-04-15;-0.757568359375;0;-1;"0";"1";"Nina";-1
2056-05-15;-1.1591796875;0;-1;"0";"1";"Nina";-1
2056-06-15;-1.467529296875;0;-1;"0";"1";"Nina";-1
2056-07-15;-1.7021484375;0;-1;"0";"1";"Nina";-1
2056-08-15;-1.646728515625;0;-1;"0";"1";"Nina";-1
2056-09-15;-1.650390625;0;-1;"0";"1";"Nina";-1
2056-10-15;-1.773681640625;0;-1;"0";"1";"Nina";-1
2056-11-15;-1.97314453125;0;-1;"0";"1";"Nina";-1
2056-12-15;-2.05810546875;0;-1;"0";"1";"Nina";-1
2057-01-15;-1.813720703125;0;-1;"0";"1";"Nina";-1
2057-02-15;-1.337890625;0;-1;"0";"1";"Nina";-1
2057-03-15;-0.900634765625;0;-1;"0";"1";"Nina";-1
2057-04-15;-0.7880859375;0;-1;"0";"1";"Nina";-1
2057-05-15;-0.81787109375;0;-1;"0";"1";"Nina";-1
2057-06-15;-0.83349609375;0;-1;"0";"1";"Nina";-1
2057-07-15;-0.747802734375;0;-1;"0";"1";"Nina";-1
2057-08-15;-0.626708984375;0;-1;"0";"1";"Nina";-1
2057-09-15;-0.4765625;0;0;"0";"0";"Neutre";0
2057-10-15;-0.350830078125;0;0;"0";"0";"Neutre";0
2057-11-15;-0.321044921875;0;0;"0";"0";"Neutre";0
2057-12-15;-0.333251953125;0;0;"0";"0";"Neutre";0
2058-01-15;-0.185791015625;0;0;"0";"0";"Neutre";0
2058-02-15;0.19140625;0;0;"0";"0";"Neutre";0
2058-03-15;0.59765625;1;0;"0";"0";"Neutre";0
2058-04-15;0.71435546875;1;0;"0";"0";"Neutre";0
2058-05-15;0.5458984375;1;0;"0";"0";"Neutre";0
2058-06-15;0.2978515625;0;0;"0";"0";"Neutre";0
2058-07-15;0.230712890625;0;0;"0";"0";"Neutre";0
2058-08-15;0.216796875;0;0;"0";"0";"Neutre";0
2058-09-15;0.316650390625;0;0;"0";"0";"Neutre";0
2058-10-15;0.50390625;1;0;"1";"0";"Nino";1
2058-11-15;0.74951171875;1;0;"1";"0";"Nino";1
2058-12-15;0.884765625;1;0;"1";"0";"Nino";1
2059-01-15;0.898681640625;1;0;"1";"0";"Nino";1
2059-02-15;0.9248046875;1;0;"1";"0";"Nino";1
2059-03-15;0.890380859375;1;0;"1";"0";"Nino";1
2059-04-15;0.776123046875;1;0;"1";"0";"Nino";1
2059-05-15;0.4599609375;0;0;"0";"0";"Neutre";0
2059-06-15;0.13623046875;0;0;"0";"0";"Neutre";0
2059-07-15;-0.2109375;0;0;"0";"0";"Neutre";0
2059-08-15;-0.47705078125;0;0;"0";"0";"Neutre";0
2059-09-15;-0.7216796875;0;-1;"0";"1";"Nina";-1
2059-10-15;-0.97216796875;0;-1;"0";"1";"Nina";-1
2059-11-15;-1.2822265625;0;-1;"0";"1";"Nina";-1
2059-12-15;-1.575439453125;0;-1;"0";"1";"Nina";-1
2060-01-15;-1.66650390625;0;-1;"0";"1";"Nina";-1
2060-02-15;-1.3447265625;0;-1;"0";"1";"Nina";-1
2060-03-15;-0.872314453125;0;-1;"0";"1";"Nina";-1
2060-04-15;-0.5166015625;0;-1;"0";"1";"Nina";-1
2060-05-15;-0.43798828125;0;0;"0";"0";"Neutre";0
2060-06-15;-0.384033203125;0;0;"0";"0";"Neutre";0
2060-07-15;-0.24365234375;0;0;"0";"0";"Neutre";0
2060-08-15;0.09912109375;0;0;"0";"0";"Neutre";0
2060-09-15;0.40673828125;0;0;"0";"0";"Neutre";0
2060-10-15;0.73876953125;1;0;"1";"0";"Nino";1
2060-11-15;0.916259765625;1;0;"1";"0";"Nino";1
2060-12-15;0.994140625;1;0;"1";"0";"Nino";1
2061-01-15;0.969482421875;1;0;"1";"0";"Nino";1
2061-02-15;0.980224609375;1;0;"1";"0";"Nino";1
2061-03-15;0.8984375;1;0;"1";"0";"Nino";1
2061-04-15;0.79345703125;1;0;"1";"0";"Nino";1
2061-05-15;0.393310546875;0;0;"0";"0";"Neutre";0
2061-06-15;-0.020263671875;0;0;"0";"0";"Neutre";0
2061-07-15;-0.4306640625;0;0;"0";"0";"Neutre";0
2061-08-15;-0.5595703125;0;-1;"0";"0";"Neutre";0
2061-09-15;-0.503173828125;0;-1;"0";"0";"Neutre";0
2061-10-15;-0.451171875;0;0;"0";"0";"Neutre";0
2061-11-15;-0.45947265625;0;0;"0";"0";"Neutre";0
2061-12-15;-0.399658203125;0;0;"0";"0";"Neutre";0
2062-01-15;-0.196533203125;0;0;"0";"0";"Neutre";0
2062-02-15;0.135986328125;0;0;"0";"0";"Neutre";0
2062-03-15;0.386474609375;0;0;"0";"0";"Neutre";0
2062-04-15;0.543212890625;1;0;"0";"0";"Neutre";0
2062-05-15;0.384521484375;0;0;"0";"0";"Neutre";0
2062-06-15;0.173095703125;0;0;"0";"0";"Neutre";0
2062-07-15;-0.087646484375;0;0;"0";"0";"Neutre";0
2062-08-15;-0.15380859375;0;0;"0";"0";"Neutre";0
2062-09-15;-0.02099609375;0;0;"0";"0";"Neutre";0
2062-10-15;0.170654296875;0;0;"0";"0";"Neutre";0
2062-11-15;0.30712890625;0;0;"0";"0";"Neutre";0
2062-12-15;0.31982421875;0;0;"0";"0";"Neutre";0
2063-01-15;0.42236328125;0;0;"0";"0";"Neutre";0
2063-02-15;0.761962890625;1;0;"0";"0";"Neutre";0
2063-03-15;0.981201171875;1;0;"0";"0";"Neutre";0
2063-04-15;0.9541015625;1;0;"0";"0";"Neutre";0
2063-05-15;0.492919921875;0;0;"0";"0";"Neutre";0
2063-06-15;-0.130615234375;0;0;"0";"0";"Neutre";0
2063-07-15;-0.62890625;0;-1;"0";"1";"Nina";-1
2063-08-15;-0.869873046875;0;-1;"0";"1";"Nina";-1
2063-09-15;-0.738525390625;0;-1;"0";"1";"Nina";-1
2063-10-15;-0.605224609375;0;-1;"0";"1";"Nina";-1
2063-11-15;-0.513916015625;0;-1;"0";"1";"Nina";-1
2063-12-15;-0.37353515625;0;0;"0";"0";"Neutre";0
2064-01-15;-0.133056640625;0;0;"0";"0";"Neutre";0
2064-02-15;0.305908203125;0;0;"0";"0";"Neutre";0
2064-03-15;0.70654296875;1;0;"1";"0";"Nino";1
2064-04-15;0.886474609375;1;0;"1";"0";"Nino";1
2064-05-15;0.942626953125;1;0;"1";"0";"Nino";1
2064-06-15;0.99462890625;1;0;"1";"0";"Nino";1
2064-07-15;1.142578125;1;0;"1";"0";"Nino";1
2064-08-15;1.356201171875;1;0;"1";"0";"Nino";1
2064-09-15;1.49072265625;1;0;"1";"0";"Nino";1
2064-10-15;1.688720703125;1;0;"1";"0";"Nino";1
2064-11-15;1.722900390625;1;0;"1";"0";"Nino";1
2064-12-15;1.65087890625;1;0;"1";"0";"Nino";1
2065-01-15;1.58642578125;1;0;"1";"0";"Nino";1
2065-02-15;1.427978515625;1;0;"1";"0";"Nino";1
2065-03-15;1.2236328125;1;0;"1";"0";"Nino";1
2065-04-15;0.716552734375;1;0;"1";"0";"Nino";1
2065-05-15;-0.08447265625;0;0;"0";"0";"Neutre";0
2065-06-15;-0.990478515625;0;-1;"0";"1";"Nina";-1
2065-07-15;-1.71875;0;-1;"0";"1";"Nina";-1
2065-08-15;-1.8974609375;0;-1;"0";"1";"Nina";-1
2065-09-15;-1.958984375;0;-1;"0";"1";"Nina";-1
2065-10-15;-1.93017578125;0;-1;"0";"1";"Nina";-1
2065-11-15;-2.034423828125;0;-1;"0";"1";"Nina";-1
2065-12-15;-2.01171875;0;-1;"0";"1";"Nina";-1
2066-01-15;-1.882080078125;0;-1;"0";"1";"Nina";-1
2066-02-15;-1.508056640625;0;-1;"0";"1";"Nina";-1
2066-03-15;-0.94677734375;0;-1;"0";"1";"Nina";-1
2066-04-15;-0.5908203125;0;-1;"0";"1";"Nina";-1
2066-05-15;-0.447998046875;0;0;"0";"0";"Neutre";0
2066-06-15;-0.506103515625;0;-1;"0";"0";"Neutre";0
2066-07-15;-0.418701171875;0;0;"0";"0";"Neutre";0
2066-08-15;-0.234375;0;0;"0";"0";"Neutre";0
2066-09-15;-0.052978515625;0;0;"0";"0";"Neutre";0
2066-10-15;0.234375;0;0;"0";"0";"Neutre";0
2066-11-15;0.388916015625;0;0;"0";"0";"Neutre";0
2066-12-15;0.564697265625;1;0;"1";"0";"Nino";1
2067-01-15;0.6826171875;1;0;"1";"0";"Nino";1
2067-02-15;0.924072265625;1;0;"1";"0";"Nino";1
2067-03-15;0.997314453125;1;0;"1";"0";"Nino";1
2067-04-15;0.87060546875;1;0;"1";"0";"Nino";1
2067-05-15;0.5634765625;1;0;"1";"0";"Nino";1
2067-06-15;0.236572265625;0;0;"0";"0";"Neutre";0
2067-07-15;-0.03125;0;0;"0";"0";"Neutre";0
2067-08-15;-0.083984375;0;0;"0";"0";"Neutre";0
2067-09-15;0.0556640625;0;0;"0";"0";"Neutre";0
2067-10-15;0.296142578125;0;0;"0";"0";"Neutre";0
2067-11-15;0.360107421875;0;0;"0";"0";"Neutre";0
2067-12-15;0.38720703125;0;0;"0";"0";"Neutre";0
2068-01-15;0.4140625;0;0;"0";"0";"Neutre";0
2068-02-15;0.601318359375;1;0;"1";"0";"Nino";1
2068-03-15;0.798583984375;1;0;"1";"0";"Nino";1
2068-04-15;0.9658203125;1;0;"1";"0";"Nino";1
2068-05-15;0.94091796875;1;0;"1";"0";"Nino";1
2068-06-15;0.580322265625;1;0;"1";"0";"Nino";1
2068-07-15;0.1943359375;0;0;"0";"0";"Neutre";0
2068-08-15;-0.0244140625;0;0;"0";"0";"Neutre";0
2068-09-15;0.189453125;0;0;"0";"0";"Neutre";0
2068-10-15;0.3642578125;0;0;"0";"0";"Neutre";0
2068-11-15;0.421875;0;0;"0";"0";"Neutre";0
2068-12-15;0.329345703125;0;0;"0";"0";"Neutre";0
2069-01-15;0.287109375;0;0;"0";"0";"Neutre";0
2069-02-15;0.351806640625;0;0;"0";"0";"Neutre";0
2069-03-15;0.465576171875;0;0;"0";"0";"Neutre";0
2069-04-15;0.43896484375;0;0;"0";"0";"Neutre";0
2069-05-15;0.232177734375;0;0;"0";"0";"Neutre";0
2069-06-15;-0.0654296875;0;0;"0";"0";"Neutre";0
2069-07-15;-0.314453125;0;0;"0";"0";"Neutre";0
2069-08-15;-0.43408203125;0;0;"0";"0";"Neutre";0
2069-09-15;-0.39990234375;0;0;"0";"0";"Neutre";0
2069-10-15;-0.219482421875;0;0;"0";"0";"Neutre";0
2069-11-15;-0.0380859375;0;0;"0";"0";"Neutre";0
2069-12-15;0.1328125;0;0;"0";"0";"Neutre";0
2070-01-15;0.35302734375;0;0;"0";"0";"Neutre";0
2070-02-15;0.6796875;1;0;"1";"0";"Nino";1
2070-03-15;0.953125;1;0;"1";"0";"Nino";1
2070-04-15;1.01123046875;1;0;"1";"0";"Nino";1
2070-05-15;1.004638671875;1;0;"1";"0";"Nino";1
2070-06-15;0.853515625;1;0;"1";"0";"Nino";1
2070-07-15;0.751220703125;1;0;"1";"0";"Nino";1
2070-08-15;0.46337890625;0;0;"0";"0";"Neutre";0
2070-09-15;0.30419921875;0;0;"0";"0";"Neutre";0
2070-10-15;0.177001953125;0;0;"0";"0";"Neutre";0
2070-11-15;0.145751953125;0;0;"0";"0";"Neutre";0
2070-12-15;0.156494140625;0;0;"0";"0";"Neutre";0
2071-01-15;0.256591796875;0;0;"0";"0";"Neutre";0
2071-02-15;0.441162109375;0;0;"0";"0";"Neutre";0
2071-03-15;0.522705078125;1;0;"0";"0";"Neutre";0
2071-04-15;0.404052734375;0;0;"0";"0";"Neutre";0
2071-05-15;0.1943359375;0;0;"0";"0";"Neutre";0
2071-06-15;-0.21875;0;0;"0";"0";"Neutre";0
2071-07-15;-0.625244140625;0;-1;"0";"0";"Neutre";0
2071-08-15;-0.912109375;0;-1;"0";"0";"Neutre";0
2071-09-15;-0.791259765625;0;-1;"0";"0";"Neutre";0
2071-10-15;-0.4990234375;0;0;"0";"0";"Neutre";0
2071-11-15;-0.385986328125;0;0;"0";"0";"Neutre";0
2071-12-15;-0.4189453125;0;0;"0";"0";"Neutre";0
2072-01-15;-0.44482421875;0;0;"0";"0";"Neutre";0
2072-02-15;-0.195556640625;0;0;"0";"0";"Neutre";0
2072-03-15;0.069580078125;0;0;"0";"0";"Neutre";0
2072-04-15;0.18359375;0;0;"0";"0";"Neutre";0
2072-05-15;0.055419921875;0;0;"0";"0";"Neutre";0
2072-06-15;-0.01025390625;0;0;"0";"0";"Neutre";0
2072-07-15;-0.07666015625;0;0;"0";"0";"Neutre";0
2072-08-15;-0.02001953125;0;0;"0";"0";"Neutre";0
2072-09-15;0.123291015625;0;0;"0";"0";"Neutre";0
2072-10-15;0.378173828125;0;0;"0";"0";"Neutre";0
2072-11-15;0.4921875;0;0;"0";"0";"Neutre";0
2072-12-15;0.3818359375;0;0;"0";"0";"Neutre";0
2073-01-15;0.295654296875;0;0;"0";"0";"Neutre";0
2073-02-15;0.452392578125;0;0;"0";"0";"Neutre";0
2073-03-15;0.678466796875;1;0;"0";"0";"Neutre";0
2073-04-15;0.738525390625;1;0;"0";"0";"Neutre";0
2073-05-15;0.586669921875;1;0;"0";"0";"Neutre";0
2073-06-15;0.275390625;0;0;"0";"0";"Neutre";0
2073-07-15;-0.177001953125;0;0;"0";"0";"Neutre";0
2073-08-15;-0.593017578125;0;-1;"0";"1";"Nina";-1
2073-09-15;-0.700927734375;0;-1;"0";"1";"Nina";-1
2073-10-15;-0.5712890625;0;-1;"0";"1";"Nina";-1
2073-11-15;-0.5830078125;0;-1;"0";"1";"Nina";-1
2073-12-15;-0.796630859375;0;-1;"0";"1";"Nina";-1
2074-01-15;-0.6923828125;0;-1;"0";"1";"Nina";-1
2074-02-15;-0.252685546875;0;0;"0";"0";"Neutre";0
2074-03-15;0.327392578125;0;0;"0";"0";"Neutre";0
2074-04-15;0.54541015625;1;0;"1";"0";"Nino";1
2074-05-15;0.54052734375;1;0;"1";"0";"Nino";1
2074-06-15;0.5126953125;1;0;"1";"0";"Nino";1
2074-07-15;0.594970703125;1;0;"1";"0";"Nino";1
2074-08-15;0.950927734375;1;0;"1";"0";"Nino";1
2074-09-15;1.327392578125;1;0;"1";"0";"Nino";1
2074-10-15;1.65625;1;0;"1";"0";"Nino";1
2074-11-15;1.814697265625;1;0;"1";"0";"Nino";1
2074-12-15;1.88330078125;1;0;"1";"0";"Nino";1
2075-01-15;1.871826171875;1;0;"1";"0";"Nino";1
2075-02-15;1.69921875;1;0;"1";"0";"Nino";1
2075-03-15;1.32861328125;1;0;"1";"0";"Nino";1
2075-04-15;0.872314453125;1;0;"1";"0";"Nino";1
2075-05-15;0.0888671875;0;0;"0";"0";"Neutre";0
2075-06-15;-0.739501953125;0;-1;"0";"1";"Nina";-1
2075-07-15;-1.398681640625;0;-1;"0";"1";"Nina";-1
2075-08-15;-1.4150390625;0;-1;"0";"1";"Nina";-1
2075-09-15;-1.204345703125;0;-1;"0";"1";"Nina";-1
2075-10-15;-1.114013671875;0;-1;"0";"1";"Nina";-1
2075-11-15;-1.22607421875;0;-1;"0";"1";"Nina";-1
2075-12-15;-1.34375;0;-1;"0";"1";"Nina";-1
2076-01-15;-1.297119140625;0;-1;"0";"1";"Nina";-1
2076-02-15;-1.149658203125;0;-1;"0";"1";"Nina";-1
2076-03-15;-0.899658203125;0;-1;"0";"1";"Nina";-1
2076-04-15;-0.848388671875;0;-1;"0";"1";"Nina";-1
2076-05-15;-0.83935546875;0;-1;"0";"1";"Nina";-1
2076-06-15;-0.840087890625;0;-1;"0";"1";"Nina";-1
2076-07-15;-0.525146484375;0;-1;"0";"1";"Nina";-1
2076-08-15;-0.23193359375;0;0;"0";"0";"Neutre";0
2076-09-15;-0.003662109375;0;0;"0";"0";"Neutre";0
2076-10-15;0.016357421875;0;0;"0";"0";"Neutre";0
2076-11-15;-0.0478515625;0;0;"0";"0";"Neutre";0
2076-12-15;-0.164306640625;0;0;"0";"0";"Neutre";0
2077-01-15;-0.143310546875;0;0;"0";"0";"Neutre";0
2077-02-15;0.077392578125;0;0;"0";"0";"Neutre";0
2077-03-15;0.390625;0;0;"0";"0";"Neutre";0
2077-04-15;0.519287109375;1;0;"1";"0";"Nino";1
2077-05-15;0.51171875;1;0;"1";"0";"Nino";1
2077-06-15;0.5400390625;1;0;"1";"0";"Nino";1
2077-07-15;0.803466796875;1;0;"1";"0";"Nino";1
2077-08-15;1.241455078125;1;0;"1";"0";"Nino";1
2077-09-15;1.71533203125;1;0;"1";"0";"Nino";1
2077-10-15;2.10009765625;1;0;"1";"0";"Nino";1
2077-11-15;2.32275390625;1;0;"1";"0";"Nino";1
2077-12-15;2.323486328125;1;0;"1";"0";"Nino";1
2078-01-15;2.026123046875;1;0;"1";"0";"Nino";1
2078-02-15;1.58642578125;1;0;"1";"0";"Nino";1
2078-03-15;0.996337890625;1;0;"1";"0";"Nino";1
2078-04-15;0.343017578125;0;0;"0";"0";"Neutre";0
2078-05-15;-0.517578125;0;-1;"0";"1";"Nina";-1
2078-06-15;-1.166748046875;0;-1;"0";"1";"Nina";-1
2078-07-15;-1.427978515625;0;-1;"0";"1";"Nina";-1
2078-08-15;-1.29638671875;0;-1;"0";"1";"Nina";-1
2078-09-15;-1.08740234375;0;-1;"0";"1";"Nina";-1
2078-10-15;-1.102294921875;0;-1;"0";"1";"Nina";-1
2078-11-15;-1.262451171875;0;-1;"0";"1";"Nina";-1
2078-12-15;-1.4375;0;-1;"0";"1";"Nina";-1
2079-01-15;-1.29931640625;0;-1;"0";"1";"Nina";-1
2079-02-15;-0.84326171875;0;-1;"0";"1";"Nina";-1
2079-03-15;-0.3046875;0;0;"0";"0";"Neutre";0
2079-04-15;0.114990234375;0;0;"0";"0";"Neutre";0
2079-05-15;0.201904296875;0;0;"0";"0";"Neutre";0
2079-06-15;0.180419921875;0;0;"0";"0";"Neutre";0
2079-07-15;0.139892578125;0;0;"0";"0";"Neutre";0
2079-08-15;0.312255859375;0;0;"0";"0";"Neutre";0
2079-09-15;0.4765625;0;0;"0";"0";"Neutre";0
2079-10-15;0.6748046875;1;0;"1";"0";"Nino";1
2079-11-15;0.692138671875;1;0;"1";"0";"Nino";1
2079-12-15;0.637939453125;1;0;"1";"0";"Nino";1
2080-01-15;0.55078125;1;0;"1";"0";"Nino";1
2080-02-15;0.51123046875;1;0;"1";"0";"Nino";1
2080-03-15;0.481689453125;0;0;"0";"0";"Neutre";0
2080-04-15;0.228515625;0;0;"0";"0";"Neutre";0
2080-05-15;-0.23828125;0;0;"0";"0";"Neutre";0
2080-06-15;-0.85791015625;0;-1;"0";"1";"Nina";-1
2080-07-15;-1.32470703125;0;-1;"0";"1";"Nina";-1
2080-08-15;-1.469970703125;0;-1;"0";"1";"Nina";-1
2080-09-15;-1.386474609375;0;-1;"0";"1";"Nina";-1
2080-10-15;-1.316162109375;0;-1;"0";"1";"Nina";-1
2080-11-15;-1.39404296875;0;-1;"0";"1";"Nina";-1
2080-12-15;-1.4814453125;0;-1;"0";"1";"Nina";-1
2081-01-15;-1.3759765625;0;-1;"0";"1";"Nina";-1
2081-02-15;-1.052490234375;0;-1;"0";"1";"Nina";-1
2081-03-15;-0.613037109375;0;-1;"0";"1";"Nina";-1
2081-04-15;-0.37109375;0;0;"0";"0";"Neutre";0
2081-05-15;-0.372802734375;0;0;"0";"0";"Neutre";0
2081-06-15;-0.39892578125;0;0;"0";"0";"Neutre";0
2081-07-15;-0.35498046875;0;0;"0";"0";"Neutre";0
2081-08-15;-0.07958984375;0;0;"0";"0";"Neutre";0
2081-09-15;0.218994140625;0;0;"0";"0";"Neutre";0
2081-10-15;0.593505859375;1;0;"1";"0";"Nino";1
2081-11-15;0.802734375;1;0;"1";"0";"Nino";1
2081-12-15;0.83544921875;1;0;"1";"0";"Nino";1
2082-01-15;0.83642578125;1;0;"1";"0";"Nino";1
2082-02-15;1.0126953125;1;0;"1";"0";"Nino";1
2082-03-15;1.3232421875;1;0;"1";"0";"Nino";1
2082-04-15;1.41455078125;1;0;"1";"0";"Nino";1
2082-05-15;1.3408203125;1;0;"1";"0";"Nino";1
2082-06-15;1.271728515625;1;0;"1";"0";"Nino";1
2082-07-15;1.34375;1;0;"1";"0";"Nino";1
2082-08-15;1.33544921875;1;0;"1";"0";"Nino";1
2082-09-15;1.123046875;1;0;"1";"0";"Nino";1
2082-10-15;0.931396484375;1;0;"1";"0";"Nino";1
2082-11-15;0.7919921875;1;0;"1";"0";"Nino";1
2082-12-15;0.734619140625;1;0;"1";"0";"Nino";1
2083-01-15;0.65625;1;0;"1";"0";"Nino";1
2083-02-15;0.62939453125;1;0;"1";"0";"Nino";1
2083-03-15;0.525634765625;1;0;"1";"0";"Nino";1
2083-04-15;0.1865234375;0;0;"0";"0";"Neutre";0
2083-05-15;-0.45654296875;0;0;"0";"0";"Neutre";0
2083-06-15;-1.284912109375;0;-1;"0";"1";"Nina";-1
2083-07-15;-1.888916015625;0;-1;"0";"1";"Nina";-1
2083-08-15;-2.128173828125;0;-1;"0";"1";"Nina";-1
2083-09-15;-2.18212890625;0;-1;"0";"1";"Nina";-1
2083-10-15;-2.36279296875;0;-1;"0";"1";"Nina";-1
2083-11-15;-2.69677734375;0;-1;"0";"1";"Nina";-1
2083-12-15;-2.807861328125;0;-1;"0";"1";"Nina";-1
2084-01-15;-2.5439453125;0;-1;"0";"1";"Nina";-1
2084-02-15;-1.885986328125;0;-1;"0";"1";"Nina";-1
2084-03-15;-1.22265625;0;-1;"0";"1";"Nina";-1
2084-04-15;-0.813720703125;0;-1;"0";"1";"Nina";-1
2084-05-15;-0.74462890625;0;-1;"0";"1";"Nina";-1
2084-06-15;-0.734130859375;0;-1;"0";"1";"Nina";-1
2084-07-15;-0.521240234375;0;-1;"0";"1";"Nina";-1
2084-08-15;-0.25634765625;0;0;"0";"0";"Neutre";0
2084-09-15;-0.02294921875;0;0;"0";"0";"Neutre";0
2084-10-15;0.011962890625;0;0;"0";"0";"Neutre";0
2084-11-15;0.001708984375;0;0;"0";"0";"Neutre";0
2084-12-15;-0.057373046875;0;0;"0";"0";"Neutre";0
2085-01-15;-0.02685546875;0;0;"0";"0";"Neutre";0
2085-02-15;0.09765625;0;0;"0";"0";"Neutre";0
2085-03-15;0.288330078125;0;0;"0";"0";"Neutre";0
2085-04-15;0.325927734375;0;0;"0";"0";"Neutre";0
2085-05-15;0.164306640625;0;0;"0";"0";"Neutre";0
2085-06-15;-0.156494140625;0;0;"0";"0";"Neutre";0
2085-07-15;-0.478759765625;0;0;"0";"0";"Neutre";0
2085-08-15;-0.64599609375;0;-1;"0";"1";"Nina";-1
2085-09-15;-0.69287109375;0;-1;"0";"1";"Nina";-1
2085-10-15;-0.772705078125;0;-1;"0";"1";"Nina";-1
2085-11-15;-0.864990234375;0;-1;"0";"1";"Nina";-1
